ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Safely managed element
MWI,Malawi,total,Drinking water,2012,61.70174,9499606.279,Available
NER,Niger,total,Drinking water,2012,27.3454,4866170.44,Available
NGA,Nigeria,total,Drinking water,2012,57.49432,96147058.48,Available
NIC,Nicaragua,total,Drinking water,2012,54.90934,3284967.879,Available
NIU,Niue,total,Drinking water,2012,98.05259,1574.72454,Available
NPL,Nepal,total,Drinking water,2012,76.82427,20734224.94,Available
PAK,Pakistan,total,Drinking water,2012,78.11263,146289429,Available
PAN,Panama,total,Drinking water,2012,81.56992,3075703.936,Available
PER,Peru,total,Drinking water,2012,71.38408,21063149.75,Available
PHL,Philippines,total,Drinking water,2012,83.37097,81047123.97,Available
PLW,Palau,total,Drinking water,2012,99.57921,17560.79409,Available
PNG,Papua New Guinea,total,Drinking water,2012,23.38823,1784756.546,Available
PRI,Puerto Rico,total,Drinking water,2012,87.24645,3085531.853,Available
PRK,Democratic People's Republic of Korea,total,Drinking water,2012,95.67865,23728916.08,Available
PRT,Portugal,total,Drinking water,2012,95.18903,10019889.96,Available
PRY,Paraguay,total,Drinking water,2012,80.4986,5169225.506,Available
PSE,State of Palestine,total,Drinking water,2012,87.23485,3700129.065,Available
QAT,Qatar,total,Drinking water,2012,99.8766,2193368.052,Available
RWA,Rwanda,total,Drinking water,2012,66.28912,6993282.288,Available
SDN,Sudan,total,Drinking water,2012,75.77934,27427406.14,Available
SEN,Senegal,total,Drinking water,2012,47.30384,6339655.64,Available
SLB,Solomon Islands,total,Drinking water,2012,39.12443,217557.6324,Available
SLE,Sierra Leone,total,Drinking water,2012,45.19191,3033545.747,Available
SLV,El Salvador,total,Drinking water,2012,73.42032,4579902.556,Available
SMR,San Marino,total,Drinking water,2012,100,32103,Available
SOM,Somalia,total,Drinking water,2012,46.37988,5897427.801,Available
SPM,Saint Pierre and Miquelon,total,Drinking water,2012,91.4,5713.414,Available
SRB,Serbia,total,Drinking water,2012,91.79159,8206274.793,Available
STP,Sao Tome and Principe,total,Drinking water,2012,64.67431,121842.5183,Available
SUR,Suriname,total,Drinking water,2012,79.52398,430421.1825,Available
SYR,Syrian Arab Republic,total,Drinking water,2012,92.93619,18995100.13,Available
TCD,Chad,total,Drinking water,2012,44.64371,5707585.644,Available
TGO,Togo,total,Drinking water,2012,54.62922,3700477.732,Available
THA,Thailand,total,Drinking water,2012,98.04123,66507214.36,Available
TJK,Tajikistan,total,Drinking water,2012,49.36804,3887652.967,Available
TKM,Turkmenistan,total,Drinking water,2012,96.44997,5080893.898,Available
TON,Tonga,total,Drinking water,2012,90.59841,93077.18222,Available
TTO,Trinidad and Tobago,total,Drinking water,2012,79.41235,1067948.337,Available
TUN,Tunisia,total,Drinking water,2012,78.41022,8505151.414,Available
TZA,United Republic of Tanzania,total,Drinking water,2012,27.32667,12858024.86,Available
UGA,Uganda,total,Drinking water,2012,65.79659,22738446.79,Available
URY,Uruguay,total,Drinking water,2012,99.26068,3353993.407,Available
USA,United States of America,total,Drinking water,2012,95.8494,301009166.9,Available
VCT,Saint Vincent and the Grenadines,total,Drinking water,2012,69.62757,75500.65575,Available
VEN,Venezuela (Bolivarian Republic of),total,Drinking water,2012,62.67237,18401124.53,Available
WSM,Samoa,total,Drinking water,2012,74.28993,140474.0773,Available
YEM,Yemen,total,Drinking water,2012,48.4916,11867435.15,Available
ZAF,South Africa,total,Drinking water,2012,75.0863,39670090.91,Available
ZMB,Zambia,total,Drinking water,2012,46.72647,6759053.546,Available
ZWE,Zimbabwe,total,Drinking water,2012,60.25295,7902264.499,Available
AFG,Afghanistan,total,Drinking water,2012,20.81883,6487434.851,Free from contamination
ASM,American Samoa,total,Drinking water,2012,97.98077,54544.91648,Free from contamination
AZE,Azerbaijan,total,Drinking water,2012,86.5803,8021390.835,Free from contamination
BEL,Belgium,total,Drinking water,2012,99.56681,11037334.33,Free from contamination
BLM,Saint Barthélemy,total,Drinking water,2012,99.79808,0,Free from contamination
BLR,Belarus,total,Drinking water,2012,98.63881,9288861.196,Free from contamination
CAN,Canada,total,Drinking water,2012,98.96585,34560885.16,Free from contamination
CHE,Switzerland,total,Drinking water,2012,98.2,7863861.757,Free from contamination
CHI,Channel Islands,total,Drinking water,2012,94.15,152571.0165,Free from contamination
COG,Congo,total,Drinking water,2012,43.37902,1956479.219,Free from contamination
CYP,Cyprus,total,Drinking water,2012,98.28354,1115563.346,Free from contamination
CZE,Czechia,total,Drinking water,2012,99.5028,10528691.69,Free from contamination
DNK,Denmark,total,Drinking water,2012,97.63595,5478264.207,Free from contamination
ESP,Spain,total,Drinking water,2012,99.62512,46886628.22,Free from contamination
FIN,Finland,total,Drinking water,2012,98.7494,5347051.667,Free from contamination
FRA,France,total,Drinking water,2012,98.1549,62391402.93,Free from contamination
GBR,United Kingdom of Great Britain and Northern Ireland,total,Drinking water,2012,99.9164,64471354.38,Free from contamination
GIB,Gibraltar,total,Drinking water,2012,100,33653,Free from contamination
GLP,Guadeloupe,total,Drinking water,2012,97.2582,393356.9173,Free from contamination
GRC,Greece,total,Drinking water,2012,99.65311,10743720.37,Free from contamination
GRL,Greenland,total,Drinking water,2012,97.77786,55222.00295,Free from contamination
GUF,French Guiana,total,Drinking water,2012,93.02486,226670.8879,Free from contamination
GUM,Guam,total,Drinking water,2012,99.43871,159091.988,Free from contamination
HKG,"China, Hong Kong Special Administrative Region",total,Drinking water,2012,99.74948,7029193.131,Free from contamination
IMN,Isle of Man,total,Drinking water,2012,99.075,83752.0605,Free from contamination
IRL,Ireland,total,Drinking water,2012,96.11403,4429125.573,Free from contamination
IRN,Iran (Islamic Republic of),total,Drinking water,2012,96.1762,72651384.78,Free from contamination
ISL,Iceland,total,Drinking water,2012,97.06275,316077.0766,Free from contamination
ISR,Israel,total,Drinking water,2012,99.65148,7588406.016,Free from contamination
ITA,Italy,total,Drinking water,2012,95.93818,57447269.69,Free from contamination
JPN,Japan,total,Drinking water,2012,98.80573,126889837.8,Free from contamination
KAZ,Kazakhstan,total,Drinking water,2012,94.55156,15838825.99,Free from contamination
KHM,Cambodia,total,Drinking water,2012,23.08402,3411922.826,Free from contamination
LIE,Liechtenstein,total,Drinking water,2012,100,36615,Free from contamination
LTU,Lithuania,total,Drinking water,2012,87.0474,2651081.787,Free from contamination
LUX,Luxembourg,total,Drinking water,2012,99.7492,529523.6361,Free from contamination
LVA,Latvia,total,Drinking water,2012,98.4958,2037895.888,Free from contamination
MAF,Saint Martin (French Part),total,Drinking water,2012,96.7,0,Free from contamination
MCO,Monaco,total,Drinking water,2012,100,36459,Free from contamination
MLT,Malta,total,Drinking water,2012,100,421809.0038,Free from contamination
MTQ,Martinique,total,Drinking water,2012,99.15297,385076.4283,Free from contamination
MYS,Malaysia,total,Drinking water,2012,97.14713,28238912.92,Free from contamination
MYT,Mayotte,total,Drinking water,2012,96.35668,213089.9022,Free from contamination
NCL,New Caledonia,total,Drinking water,2012,94.82152,247158.9474,Free from contamination
NLD,Netherlands,total,Drinking water,2012,99.98037,16788553.02,Free from contamination
NOR,Norway,total,Drinking water,2012,99.24462,4975843.597,Free from contamination
NZL,New Zealand,total,Drinking water,2012,91.55659,4091171.641,Free from contamination
OMN,Oman,total,Drinking water,2012,94.10316,3291757.831,Free from contamination
POL,Poland,total,Drinking water,2012,98.42906,37626507.53,Free from contamination
PYF,French Polynesia,total,Drinking water,2012,90.18514,242593.512,Free from contamination
REU,Réunion,total,Drinking water,2012,98.08678,827836.6932,Free from contamination
ROU,Romania,total,Drinking water,2012,97.39062,19699655.41,Free from contamination
RUS,Russian Federation,total,Drinking water,2012,94.15746,135580992.1,Free from contamination
SGP,Singapore,total,Drinking water,2012,100,5369469,Free from contamination
SHN,Saint Helena,total,Drinking water,2012,88.95952,4818.0476,Free from contamination
SVK,Slovakia,total,Drinking water,2012,98.82491,5351263.887,Free from contamination
SVN,Slovenia,total,Drinking water,2012,92.28892,1899145.361,Free from contamination
SWE,Sweden,total,Drinking water,2012,99.65526,9509919.138,Free from contamination
UKR,Ukraine,total,Drinking water,2012,92.99873,42271460.9,Free from contamination
UZB,Uzbekistan,total,Drinking water,2012,90.15799,26550999.03,Free from contamination
VIR,United States Virgin Islands,total,Drinking water,2012,98.71829,104171.4874,Free from contamination
WLF,Wallis and Futuna Islands,total,Drinking water,2012,58.96095,7292.87931,Free from contamination
ABW,Aruba,total,Drinking water,2012,95.82921,98287.23346,On premises
ARG,Argentina,total,Drinking water,2012,96.73466,40391739.65,On premises
BDI,Burundi,total,Drinking water,2012,7.79048,720307.2136,On premises
BHS,Bahamas,total,Drinking water,2012,97.8359,355712.7521,On premises
BLZ,Belize,total,Drinking water,2012,92.93344,314115.9661,On premises
BMU,Bermuda,total,Drinking water,2012,99.85651,64644.11041,On premises
BOL,Bolivia (Plurinational State of),total,Drinking water,2012,81.17256,8423825.967,On premises
BRN,Brunei Darussalam,total,Drinking water,2012,99.45393,396818.2059,On premises
BWA,Botswana,total,Drinking water,2012,72.17519,1472049.731,On premises
COK,Cook Islands,total,Drinking water,2012,87.18215,15700.6325,On premises
COM,Comoros,total,Drinking water,2012,65.57809,474696.8281,On premises
CPV,Cabo Verde,total,Drinking water,2012,77.39802,391046.5389,On premises
CUW,Curaçao,total,Drinking water,2012,99.1428,153484.9459,On premises
DJI,Djibouti,total,Drinking water,2012,45.51978,395173.5756,On premises
ERI,Eritrea,total,Drinking water,2012,32.39581,1052897.607,On premises
FLK,Falkland Islands (Malvinas),total,Drinking water,2012,91.73267,2589.61334,On premises
FRO,Faroe Islands,total,Drinking water,2012,100,47843,On premises
GAB,Gabon,total,Drinking water,2012,64.67711,1131640.574,On premises
GNQ,Equatorial Guinea,total,Drinking water,2012,15.96159,164594.517,On premises
GUY,Guyana,total,Drinking water,2012,90.04438,680184.4635,On premises
LBR,Liberia,total,Drinking water,2012,11.05229,457085.5599,On premises
MOZ,Mozambique,total,Drinking water,2012,18.07665,4494339.666,On premises
MRT,Mauritania,total,Drinking water,2012,38.48976,1426643.946,On premises
MSR,Montserrat,total,Drinking water,2012,98.06682,4834.69439,On premises
NAM,Namibia,total,Drinking water,2012,56.00411,1229165.42,On premises
NRU,Nauru,total,Drinking water,2012,98.77083,10011.41139,On premises
SAU,Saudi Arabia,total,Drinking water,2012,98.08624,28596952.13,On premises
SSD,South Sudan,total,Drinking water,2012,1.95393,197613.9558,On premises
SWZ,Eswatini,total,Drinking water,2012,42.58526,459616.347,On premises
SXM,Sint Maarten (Dutch part),total,Drinking water,2012,93.21513,33779.29767,On premises
SYC,Seychelles,total,Drinking water,2012,94.49183,87506.99824,On premises
TCA,Turks and Caicos Islands,total,Drinking water,2012,89.73746,30570.86094,On premises
TKL,Tokelau,total,Drinking water,2012,87.06131,1012.52306,On premises
TLS,Timor-Leste,total,Drinking water,2012,50.92147,576941.3202,On premises
TUR,Turkey,total,Drinking water,2012,91.71972,68469731.1,On premises
TUV,Tuvalu,total,Drinking water,2012,97.58825,10484.88146,On premises
VGB,British Virgin Islands,total,Drinking water,2012,97.99269,28078.82635,On premises
VNM,Viet Nam,total,Drinking water,2012,88.9554,79883665.31,On premises
VUT,Vanuatu,total,Drinking water,2012,48.47763,120954.1102,On premises
